registro_id,maquina,idade_maquina_anos,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,paradas_nao_planejadas,taxa_defeitos_pct,energia_sensor_b_kwh,codigo_campanha,ruido_aleatorio,consumo_energia_kwh,falha_24h,data_registro_pad,temperatura_c,pressao_bar,linha_producao_pad,turno_pad
REG-00470,M02,1,2.298,45.22,74.68,3582.0,27.54,0,2.797,481.31,C99,0.3576279264154971,464.08,0,2025-04-28 12:00:00,734.7666666666667,4.959,A,manha
REG-00471,M04,2,2.526,37.62,75.24,3498.0,32.92,0,1.447,542.6,B07,-0.1332997216658097,538.25,0,2025-04-28 18:00:00,793.92,6.517,B,tarde
REG-00472,M02,7,2.168,36.67,38.64,4702.0,45.1,0,2.806,558.69,C99,-0.5164782095508309,542.02,0,2025-04-29 00:00:00,784.5388888888889,6.275,A,noite
REG-00473,M04,15,2.526,50.89,54.67554680664917,1265.0,35.22,2,3.397,496.7,X00,1.078949194455462,512.27,0,2025-04-29 06:00:00,738.6555555555556,4.494,A,manha
REG-00474,M05,4,1.988,37.69,36.21,2964.0,34.34,1,1.768,504.25,C99,-0.8837792884193246,496.37,0,2025-04-29 12:00:00,768.0999999999999,5.78,A,noite
REG-00475,M02,5,1.52,47.16,73.24,3779.0,237.896006160936,1,3.129,530.44,X00,-0.4552409430160591,518.67,0,2025-04-29 18:00:00,744.39,5.211,A,noite
REG-00476,M02,4,2.193,42.53,67.15,2265.0,46.07,0,1.637,491.89,X00,-0.6470297880169557,491.96,0,2025-04-30 00:00:00,775.51,6.08,B,noite
REG-00477,M07,6,2.275,40.11,59.21,4329.0,40.32,0,1.368,529.62,B07,0.5101692578797279,514.74,0,2025-04-30 06:00:00,773.5722222222223,6.107,B,tarde
REG-00478,M04,11,3.791,41.8,56.99,1071.0,49.56,0,3.942,504.65,C99,-1.719458199821009,488.3,0,2025-04-30 12:00:00,791.83,6.949,B,noite
REG-00479,M02,5,2.036,36.15,71.57,1242.0,47.97,1,3.231,502.62,C99,-0.4976718518504046,499.09,0,2025-04-30 18:00:00,755.7833333333333,5.701,A,tarde
REG-00480,M06,10,3.326,41.85249999999999,69.54,4121.0,56.27,1,2.049,586.11,X00,-1.7227652206626862,572.83,0,2025-05-01 00:00:00,781.21,6.161,A,noite
REG-00481,M06,14,2.526,37.13,68.9,1328.0,45.12,2,1.99,493.75,B07,-0.3128754752418948,484.24,0,2025-05-01 06:00:00,758.58,5.0472290020546335,A,manha
REG-00482,M07,15,2.987,40.22,60.48,2557.0,71.42,0,2.587,514.22,A12,0.7230490097575197,503.54,0,2025-01-05 12:00:00,769.31,5.569,B,noite
REG-00483,M07,9,2.995,46.16,50.81,1980.0,61.6,0,2.793,526.42,C99,0.7408964952471109,512.24,0,2025-05-01 18:00:00,732.438888888889,5.648018277715403,A,manha
REG-00484,M08,11,3.418,43.14,64.21,3690.0,56.33,0,2.492,561.27,C99,-0.7275983327674701,548.89,0,2025-05-02 00:00:00,759.5555555555555,5.575,A,manha
REG-00485,M05,14,2.889,35.33,64.79,850.0,41.68,1,2.544,509.49,C99,0.5333219529159293,503.06,1,2025-02-05 06:00:00,771.11,5.666032350142721,A,manha
REG-00486,M03,12,3.071,45.83,52.71,2298.0,37.16,2,2.493,550.56,C99,-0.1851634222449387,535.86,0,2025-05-02 12:00:00,790.92,6.1,B,tarde
REG-00487,M07,5,1.528,41.97,50.79,4941.0,37.08,1,3.429,596.29,C99,1.3610849730784085,578.71,0,2025-05-02 18:00:00,808.3000000000001,6.533115459396847,A,tarde
REG-00488,M03,2,1.678,39.56,54.67554680664917,2349.0,38.13,2,3.371,547.69,A12,-0.1299628614739487,543.96,1,2025-03-05 00:00:00,811.74,6.474,B,tarde
REG-00489,M03,2,2.137,45.36,74.97,3313.0,16.18,0,1.189,539.69,X00,-2.9730473622832214,531.72,0,2025-05-03 06:00:00,780.46,6.032,B,tarde
REG-00490,M07,14,2.526,41.25,46.01,4949.0,57.74,2,1.669,649.94,B07,0.8946810087109731,512.27,0,2025-05-03 12:00:00,775.2777777777778,5.444,B,noite
REG-00491,M08,9,2.558,36.75,51.84,3351.0,61.25,3,2.284,557.17,A12,-0.4590991992390889,544.34,1,2025-03-05 18:00:00,789.45,6.033,B,noite
REG-00492,M03,5,1.642,50.32,54.67554680664917,3970.0,47.92,2,2.638,512.16,X00,-0.2741999521494339,494.95,0,2025-05-04 00:00:00,757.92,5.3,B,manha
REG-00493,M06,6,2.526,41.92,60.84,4827.0,34.09,1,2.958,538.29,X00,0.3359234722405013,532.36,0,2025-05-04 06:00:00,783.99,5.752,A,noite
REG-00494,M08,5,2.941,41.63,48.73,3392.0,31.47,0,2.472,513.85,C99,-1.4247079130747369,505.2,0,2025-04-05 12:00:00,757.51,5.558,C,noite
REG-00495,M07,13,3.223,40.18,77.6,4294.0,54.2,0,3.008,558.74,C99,0.074653574878649,552.22,0,2025-05-04 18:00:00,790.62,6.678,B,tarde
REG-00496,M01,10,2.349,47.31,60.07,2934.0,45.16,1,2.622,544.74,A12,0.5344969948855168,539.72,0,2025-05-05 00:00:00,785.37,6.069,B,manha
REG-00497,M06,14,3.178,39.64,61.38,4219.0,57.12,0,3.625,565.97,B07,0.3640641894630692,512.27,0,2025-05-05 06:00:00,812.01,6.907,B,noite
REG-00498,M02,5,12.57380520489562,41.85249999999999,76.11,3496.0,48.22,0,1.823,497.82,A12,-0.598931251033421,496.64,0,2025-05-05 12:00:00,766.08,5.870392586770364,A,noite
REG-00499,M07,8,2.084,38.95,49.61,2225.0,57.7,3,2.682,549.02,B07,0.9919319635212448,542.76,0,2025-05-05 18:00:00,778.97,5.819,B,noite
REG-00500,M01,2,2.372,47.97,53.94,3144.0,23.81,0,2.027,486.93,B07,-0.997495949245944,486.86,0,2025-06-05 00:00:00,808.16,6.671,B,manha
REG-00501,M08,15,3.386,45.74,39.96,2206.0,55.66,1,1.558,564.36,A12,-0.625521632378334,512.27,0,2025-05-06 06:00:00,768.4166666666666,6.171,C,noite
REG-00502,M02,8,3.391,40.85,52.93,2467.0,40.24,2,1.911,520.98,C99,-0.1360014355271444,511.4,0,2025-05-06 12:00:00,750.22,5.516140597636481,C,tarde
REG-00503,M04,9,2.627,48.18,37.13,2025.0,44.62,0,3.067,497.99,C99,0.2954683592718488,494.03,0,2025-06-05 18:00:00,786.09,6.493,B,tarde
REG-00504,M02,7,2.394,45.37,63.97,2862.0,53.77,0,3.516,546.92,B07,-0.3245433183559915,538.54,0,2025-05-07 00:00:00,789.52,6.709,B,tarde
REG-00505,M07,5,2.438,40.8,60.04,2256.0,52.68,0,0.244,499.73,X00,1.2285868990015936,494.09,0,2025-05-07 06:00:00,757.51,4.733,C,noite
REG-00506,M04,15,2.247,41.25,51.68,3429.0,69.78,2,4.04,606.44,B07,0.295286213601152,588.46,0,2025-07-05 12:00:00,730.58,5.091,A,manha
REG-00507,M06,8,2.632,43.48,53.79,2351.0,49.71,0,2.903,474.84,A12,0.0756579636998682,471.3,0,2025-05-07 18:00:00,728.24,4.684,C,tarde
REG-00508,M01,11,2.908,38.26,64.14,2862.0,46.88,0,2.381,498.83,X00,0.2601361591231718,486.45,0,2025-05-08 00:00:00,765.03,6.005,B,noite
REG-00509,M04,1,2.299,42.02,41.37,1388.0,33.17,0,2.812,462.9,A12,0.7329059309617004,461.61,0,2025-08-05 06:00:00,737.6333333333333,4.965,A,manha
REG-00510,M08,5,2.584,43.39,57.45,2423.0,20.18,0,3.019,480.87,A12,0.240774893141017,467.34,0,2025-05-08 12:00:00,751.41,5.259,A,noite
REG-00511,M08,13,2.68,34.41,63.39,2294.0,66.68,2,2.047,552.6,B07,-1.8095168331490816,536.26,0,2025-05-08 18:00:00,767.4222222222221,5.626,C,tarde
REG-00512,M02,2,2.526,41.15,33.61,4836.0,33.54,0,0.722,561.56,C99,1.0895088640288708,544.71,0,2025-09-05 00:00:00,759.96,5.627,A,noite
REG-00513,M04,2,1.642,40.64,54.67554680664917,2676.0,43.47,0,1.48,555.02,B07,0.119675208076098,512.27,0,2025-05-09 06:00:00,766.54,5.586949626994305,A,noite
REG-00514,M04,13,2.783,46.63,34.91,890.0,58.75,3,3.461,524.21,X00,0.6848528072217465,514.16,0,2025-05-09 12:00:00,732.96,4.993,A,manha
REG-00515,M05,5,2.239,33.7,53.59,2099.0,26.06,1,1.83,521.42,B07,-0.4059435260331593,503.96,0,2025-09-05 18:00:00,754.69,4.785,A,noite
REG-00516,M05,5,2.059,40.28,41.04,3863.0,29.92,0,1.98,461.02,X00,-1.8267165460869084,441.41,0,2025-05-10 00:00:00,765.57,5.478,A,manha
REG-00517,M01,9,3.362,39.83,72.17,1494.0,64.36,1,3.046,569.14,C99,-2.2789096198743364,569.58,0,2025-05-10 06:00:00,796.71,7.317,B,tarde
REG-00518,M07,3,2.526,41.85249999999999,41.11,1484.0,42.09,1,1.555,468.42,A12,-0.94436778935777,466.26,0,2025-10-05 12:00:00,754.96,5.13,A,tarde
REG-00520,M03,1,2.035,50.08,56.6,2298.0,34.68,0,1.841,476.43,A12,1.2978909549642772,461.03,0,2025-05-11 00:00:00,782.58,5.868,C,manha
REG-00521,M07,2,2.252,44.98,50.04,2819.0,50.43,1,2.124,514.36,X00,0.3019712252759173,518.65,0,2025-11-05 06:00:00,754.68,5.458017898757568,A,manha
REG-00522,M06,3,2.243,40.15,36.94,943.0,49.81,0,0.635,448.2,C99,-1.052227409374164,455.61,0,2025-05-11 12:00:00,750.52,4.958,A,noite
REG-00523,M04,11,3.569,43.08,61.31,3827.0,30.61,0,2.028,505.78,B07,-0.7841241436436474,506.95,0,2025-05-11 18:00:00,782.87,6.121,B,tarde
REG-00524,M08,5,2.526,40.41,31.1,1698.0,60.61,0,0.265,545.76,C99,1.3607830986511766,551.39,0,2025-12-05 00:00:00,769.66,6.087,A,tarde
REG-00525,M04,2,1.835,45.87,42.57,3787.0,48.99,0,1.513,520.25,C99,-1.3107808705415498,510.42,0,2025-05-12 06:00:00,752.28,5.024,A,manha
REG-00526,M05,1,2.188,36.01,48.1,3171.0,34.37,1,2.793,549.68,C99,2.1017728815143637,550.11,0,2025-05-12 12:00:00,755.44,5.639,C,tarde
REG-00527,M02,8,2.499,38.29,64.63,1651.0,30.3,0,2.069,437.32,B07,1.876037525824629,444.18,0,2025-12-05 18:00:00,725.0166666666667,4.738,C,noite
REG-00528,M02,13,3.205,44.05,70.55,2772.0,63.25,0,3.665,562.05,B07,2.134722069869885,554.07,0,2025-05-13 00:00:00,725.67,4.839,C,manha
REG-00529,M04,6,3.055,47.52,68.23,953.0,47.92,1,3.858,468.93,B07,0.3807014874844444,461.86,0,2025-05-13 06:00:00,765.311111111111,5.709,A,tarde
REG-00530,M05,1,2.36,32.09,53.16,3747.0,18.71,0,2.973,476.58,X00,-0.3415248175984945,484.27,0,2025-05-13 12:00:00,778.03,7.175,B,noite
REG-00531,M07,4,2.016,41.85249999999999,25.87,2075.0,37.02,0,1.67,468.4,B07,0.3563462661515362,512.27,0,2025-05-13 18:00:00,762.81,5.953336367021056,B,manha
REG-00532,M04,8,2.336,41.37,59.69,2410.0,82.11,1,2.402,602.91,B07,0.9085849510519428,594.58,0,2025-05-14 00:00:00,759.81,5.608,A,noite
REG-00533,M08,3,2.526,33.52,72.65,1459.0,38.8,1,1.0,498.59,C99,-0.6507759057903191,494.03,0,2025-05-14 06:00:00,774.1,5.616,A,manha
REG-00534,M05,15,3.81,28.49,69.81,2332.0,44.1,0,1.439,466.99,C99,-1.1012032378261611,462.68,0,2025-05-14 12:00:00,779.01,6.036,A,noite
REG-00535,M01,12,3.202,35.12,60.56,2462.0,37.3,2,2.187,509.59,X00,-0.2839364940306632,492.76,0,2025-05-14 18:00:00,761.21,6.036,A,noite
REG-00536,M06,6,2.135,41.91,40.73,1744.0,63.47,0,2.59,524.5,A12,-0.7723077775323667,499.83,0,2025-05-15 00:00:00,788.18,6.944,B,noite
REG-00537,M05,15,3.599,41.7,48.7,4913.0,63.17,2,3.659,619.04,A12,1.2408864786503602,612.36,1,2025-05-15 06:00:00,745.25,5.575,A,manha
REG-00538,M04,5,2.14,44.85,78.21,1975.0,57.89,0,1.567,527.51,B07,-0.616429513729315,530.13,0,2025-05-15 12:00:00,778.3000000000001,6.324,A,tarde
REG-00539,M04,3,1.591,39.53,54.67554680664917,1560.0,41.58,0,1.889,466.54,C99,0.0956414665973425,461.5,0,2025-05-15 18:00:00,757.76,4.993,C,noite
REG-00540,M03,15,3.508,37.01,41.23,3102.0,68.05,2,2.499,571.45,X00,0.9830405206078427,561.47,0,2025-05-16 00:00:00,758.58,5.628,C,manha
REG-00541,M05,15,3.569,40.14,66.31,2139.0,42.82,2,2.827,553.87,C99,1.2798423103458394,546.11,0,2025-05-16 06:00:00,785.84,5.841,B,manha
REG-00542,M05,5,1.981,42.15,49.83,2706.0,42.95,0,1.848,474.99,X00,0.2085592818547212,463.15,0,2025-05-16 12:00:00,753.6,4.787297122133509,C,manha
REG-00543,M04,9,3.077,43.04,40.82,3845.0,49.24,0,1.696,559.29,A12,0.3842962366132518,533.6,0,2025-05-16 18:00:00,749.23,5.260552406955418,C,noite
REG-00544,M03,3,2.47,38.45,73.34,1128.0,55.19,1,1.9,510.09,C99,-1.0169906275034757,516.06,0,2025-05-17 00:00:00,767.41,5.905,A,noite
REG-00545,M04,10,3.236,46.06,60.53,2938.0,50.83,0,3.351,532.22,X00,1.023056646923904,528.36,0,2025-05-17 06:00:00,805.14,7.17,B,tarde
REG-00546,M04,11,2.806,39.2,50.42,891.0,40.69,2,2.041,523.22,C99,1.263523242297267,503.34,0,2025-05-17 12:00:00,751.26,5.411892055875012,A,noite
REG-00547,M04,11,3.27,38.09,41.25,984.0,48.97,1,2.7,504.4,B07,-1.8703530724191204,501.06,0,2025-05-17 18:00:00,756.69,5.58674278464954,A,tarde
REG-00548,M03,9,2.705,39.56,79.57,1188.0,25.68,2,3.395,512.51,X00,1.762945820535622,498.72,0,2025-05-18 00:00:00,789.27,6.033,B,tarde
REG-00549,M05,11,2.374,46.84,54.71,1479.0,20.35,0,2.971,439.75,X00,-0.7006594668703151,428.28,0,2025-05-18 06:00:00,793.48,6.467477488658145,B,tarde
REG-00550,M02,9,2.973,41.4,71.77,2267.0,55.78,0,1.185,543.8,B07,0.5946308881352735,526.01,1,2025-05-18 12:00:00,771.17,5.307,B,tarde
REG-00551,M05,13,3.256,38.87,65.72,4728.0,46.1,2,2.524,605.25,C99,0.0775617248158877,581.23,0,2025-05-18 18:00:00,753.65,4.608,A,manha
REG-00552,M01,3,3.057,46.17,48.75,4606.0,35.46,0,1.225,538.45,X00,-0.0603758461105761,527.87,0,2025-05-19 00:00:00,761.3055555555555,5.798,A,noite
REG-00553,M04,8,3.196,51.64,48.84,1233.0,54.57,0,3.745,483.75,A12,-0.2065179782768639,490.36,0,2025-05-19 06:00:00,711.12,3.77,C,noite
REG-00554,M07,7,2.73,42.94,72.36,4962.0,60.16,0,0.995,560.01,A12,-0.9925633320235556,512.27,0,2025-05-19 12:00:00,764.05,5.926791599442905,A,tarde
REG-00555,M07,9,2.782,47.55,72.55,3467.0,52.21,0,2.518,572.66,C99,0.5238280106479776,546.97,0,2025-05-19 18:00:00,765.1666666666666,6.042968049752479,A,tarde
REG-00556,M06,3,1.964,46.66,32.48,3125.0,61.74,0,2.499,519.67,X00,-0.2860446687556838,523.14,0,2025-05-20 00:00:00,752.11,5.046677422468594,A,manha
REG-00557,M06,5,1.698,39.27,61.6,4127.0,47.03,1,3.879,536.58,A12,-1.3094223213243914,524.74,0,2025-05-20 06:00:00,806.49,7.101,B,noite
REG-00558,M01,15,2.667,42.12,53.55,2834.0,56.63,0,2.512,523.47,C99,-1.0350046884490358,535.55,0,2025-05-20 12:00:00,759.12,5.242,B,noite
REG-00559,M03,2,1.367,36.23,42.6,1914.0,40.28,1,1.471,445.8,C99,-1.2924462636913838,449.86,0,2025-05-20 18:00:00,766.16,5.038679518471021,B,noite
REG-00560,M06,10,2.779,41.08,58.14,3024.0,31.57,1,3.435,504.21,X00,-0.5245905503020182,512.27,0,2025-05-21 00:00:00,707.98,3.983,A,manha
REG-00561,M07,10,1.853,39.18,38.8,3845.0,58.47,1,3.492,539.21,X00,0.4850993084323594,530.96,0,2025-05-21 06:00:00,746.34,4.925,A,manha
REG-00562,M05,8,2.295,40.19,49.4,3667.0,15.25,0,2.404,455.6,A12,-0.71111805059888,451.84,0,2025-05-21 12:00:00,735.88,4.622305878459438,C,manha
REG-00563,M07,1,1.519,38.63,45.42,1513.0,29.16,0,0.593,462.42,C99,0.9754415567366224,462.0,0,2025-05-21 18:00:00,763.82,6.306,B,manha
REG-00564,M03,1,1.533,40.71,49.0,4740.0,36.48,0,3.183,496.15,C99,-0.1192144794173631,504.55,0,2025-05-22 00:00:00,792.94,5.954,B,manha
REG-00565,M02,5,1.852,44.4,54.14,1995.0,31.52,0,2.423,500.72,B07,-0.2894049218413703,487.85,0,2025-05-22 06:00:00,788.49,6.489,B,manha
REG-00566,M01,2,2.526,41.46,42.81,4243.0,31.98,0,2.995,500.06,A12,0.016765430296069,512.27,0,2025-05-22 12:00:00,752.4,4.924,C,noite
REG-00567,M05,2,2.536,33.61,73.88,2109.0,59.47,1,2.389,504.95,B07,1.395154931756322,509.48,0,2025-05-22 18:00:00,748.33,5.467739488961513,A,manha
REG-00568,M06,3,2.188,38.64,60.92,1066.0,51.85,0,1.782,525.41,C99,-1.3713386919423076,517.41,0,2025-05-23 00:00:00,773.47,6.009,A,manha
REG-00569,M03,3,2.526,35.16,76.53,4985.0,30.37,1,3.236,546.7,C99,1.6563669714191442,534.04,0,2025-05-23 06:00:00,780.64,6.252085660309712,B,noite
REG-00570,M07,13,3.159,43.1,53.08,3272.0,44.97,0,1.11,528.65,C99,0.960160108924635,522.42,0,2025-05-23 12:00:00,753.27,4.967,A,tarde
REG-00571,M06,10,2.787,44.26,48.41,1701.0,31.68,1,2.902,505.95,C99,-0.0216564950373986,497.56,0,2025-05-23 18:00:00,720.11,4.035,C,noite
REG-00572,M03,1,1.284,43.15,76.1,801.0,44.66,0,1.336,509.13,X00,1.1830256847701135,501.31,0,2025-05-24 00:00:00,778.06,6.366,B,tarde
REG-00573,M02,10,2.526,38.46,48.06,1342.0,44.0,1,0.098,511.57,C99,-0.3224728520743125,509.58,0,2025-05-24 06:00:00,764.58,6.257256718928833,C,noite
REG-00574,M06,3,2.345,43.11,52.86,1513.0,15.0,1,3.35,467.56,A12,0.2856783753269752,512.27,0,2025-05-24 12:00:00,796.98,6.777465216012356,C,tarde
REG-00575,M06,7,2.221,39.88,63.64,4687.0,44.61,0,1.884,516.76,B07,-0.5414145075417328,503.33,0,2025-05-24 18:00:00,787.1111111111111,5.999,B,tarde
REG-00576,M02,1,1.137,36.88,40.15,1543.0,41.47,0,3.106,480.29,A12,0.9664751638852932,465.03,0,2025-05-25 00:00:00,737.2222222222222,4.935327293536867,C,noite
REG-00577,M03,2,1.741,45.34,63.54,1480.0,48.96,0,1.784,526.3,X00,-0.7072556052356674,512.29,0,2025-05-25 06:00:00,764.67,6.49,B,tarde
REG-00578,M04,2,2.526,45.68,62.0,4318.0,36.52,0,1.958,519.75,X00,-0.0513677890017404,517.39,0,2025-05-25 12:00:00,765.94,5.71388187923165,C,tarde
REG-00579,M05,7,1.522,46.27,70.23,4492.0,38.93,1,2.308,455.76,X00,0.679138818325196,444.01,0,2025-05-25 18:00:00,736.2388888888888,5.2987492932886555,A,tarde
REG-00580,M02,7,2.392,39.26,65.68,1677.0,67.24,1,1.712,566.51,A12,1.0481896414881822,554.47,0,2025-05-26 00:00:00,782.91,5.928,B,manha
REG-00581,M08,6,2.671,47.31,70.6,3531.0,42.28,0,2.71,545.06,C99,-0.8211550417688822,542.6,0,2025-05-26 06:00:00,795.72,6.556833381596547,B,noite
REG-00582,M04,10,3.003,39.78,53.67,3044.0,55.63,0,2.43,522.98,A12,0.7531382351203657,518.91,0,2025-05-26 12:00:00,762.85,5.802,A,manha
REG-00583,M04,11,3.933,44.94,44.65,3222.0,41.73,1,2.675,559.99,B07,-0.9819850811261792,546.36,0,2025-05-26 18:00:00,751.05,5.37,A,manha
REG-00584,M01,11,3.493,39.7,80.32,2107.0,56.48,0,1.84,542.54,B07,-2.150330825608929,523.67,0,2025-05-27 00:00:00,753.17,5.026820557371172,C,manha
REG-00585,M08,9,2.526,40.99,36.68,3955.0,28.33,0,1.674,485.64,B07,-0.748063647230787,492.74,0,2025-05-27 06:00:00,784.08,5.939,B,noite
REG-00586,M02,9,3.93,31.1,37.88,4500.0,40.26,2,3.324,603.15,B07,0.8346599760763175,581.31,0,2025-05-27 12:00:00,740.99,5.276,A,manha
REG-00587,M08,8,2.881,40.64,54.67554680664917,3849.0,30.1,0,2.368,502.74,B07,-0.0122168789778472,486.13,1,2025-05-27 18:00:00,796.31,7.006,A,noite
REG-00588,M04,4,2.526,42.41,54.67554680664917,4593.0,32.54,0,1.741,517.66,A12,-0.5349979717561932,508.44,0,2025-05-28 00:00:00,756.67,5.929,A,noite
REG-00589,M07,8,2.526,41.85249999999999,57.27,1264.0,59.61,0,1.672,510.99,X00,0.0554783234910083,505.34,0,2025-05-28 06:00:00,768.96,6.4,A,manha
REG-00590,M02,1,1.378,49.9,66.99,3559.0,28.85,1,3.323,469.66,B07,0.0223996730167552,1241.028,0,2025-05-28 12:00:00,707.46,3.971,C,noite
REG-00591,M02,15,3.498,36.77,31.05,4997.0,61.62,3,3.569,629.45,X00,0.6218985488643262,625.2,0,2025-05-28 18:00:00,795.98,6.47,B,manha
REG-00592,M07,6,1.989,39.46,49.01,3049.0,60.41,1,2.583,583.3,A12,-1.611709924425648,576.08,0,2025-05-29 00:00:00,781.44,6.616,A,manha
REG-00593,M07,12,3.239,37.93,54.67554680664917,4755.0,49.07,2,4.005,603.21,X00,-0.1023529568345182,605.92,0,2025-05-29 06:00:00,781.5388888888889,6.396,B,noite
REG-00594,M05,15,3.157,39.46,64.36,2263.0,64.93,1,2.708,552.63,C99,0.1242772715415242,558.19,0,2025-05-29 12:00:00,773.06,5.547856423833754,A,noite
REG-00595,M01,8,2.526,46.64,36.43,4565.0,50.97,0,2.617,522.64,A12,-1.3653701638542566,496.53,0,2025-05-29 18:00:00,765.05,5.289855072463768,A,manha
REG-00596,M08,13,2.526,48.65,39.67,4742.0,52.0,2,1.865,559.74,X00,-1.3790824212346355,550.97,0,2025-05-30 00:00:00,774.43,6.105,B,tarde
REG-00597,M04,8,2.478,38.85,61.17,3413.0,53.6,0,1.004,543.31,C99,-0.3647084189823896,533.67,0,2025-05-30 06:00:00,782.85,6.123,B,manha
REG-00598,M08,2,0.893,38.75,67.74,3759.0,59.48,0,2.314,524.74,C99,0.0085242832701251,517.23,0,2025-05-30 12:00:00,741.44,4.934,C,tarde
REG-00599,M07,1,0.975,36.79,54.67554680664917,2995.0,28.55,0,2.452,467.35,X00,0.0120460250555296,466.97,0,2025-05-30 18:00:00,775.0444444444444,6.327,B,manha
REG-00600,M07,3,2.526,47.88,61.84,2131.0,27.09,0,3.436,523.36,X00,-0.5563484813432451,518.05,0,2025-05-31 00:00:00,806.28,7.154194073277348,B,tarde
REG-00601,M06,15,3.053,47.04,61.45,3052.0,40.79,4,3.359,578.03,A12,-0.597334592967124,568.77,0,2025-05-31 06:00:00,773.5444444444445,6.372,C,tarde
REG-00602,M06,8,2.726,41.52,52.41,4842.0,56.53,2,1.275,582.11,B07,-0.3951763214792695,575.05,0,2025-05-31 12:00:00,730.29,3.933,C,manha
REG-00603,M05,5,2.249,35.72,41.86,862.0,54.55,0,2.475,510.36,A12,0.2985217613487433,508.75,0,2025-05-31 18:00:00,767.8,5.823,B,noite
REG-00604,M01,7,2.889,36.12,61.78,1661.0,36.96,1,2.915,496.01,A12,1.244621006793318,484.9,0,2025-06-01 00:00:00,739.38,5.125,C,noite
REG-00605,M04,4,2.359,42.77,62.36,2897.0,14.17,3,0.808,565.73,A12,-2.22039688644412,555.89,0,2025-01-06 06:00:00,764.1888888888889,5.091,C,noite
REG-00606,M06,14,3.802,44.47,65.73,2225.0,43.7,0,3.953,475.59,C99,0.6230021213018256,465.47,0,2025-06-01 12:00:00,725.0,4.221,C,manha
REG-00607,M07,15,3.724,32.7,58.74,3419.0,59.57,3,2.822,585.73,C99,-0.1111516611934797,571.52,0,2025-06-01 18:00:00,774.42,5.638453370840745,A,tarde
REG-00608,M05,2,1.854,40.55,40.98,2314.0,36.6,1,3.092,490.8,A12,0.5257222810988356,512.27,0,2025-02-06 00:00:00,799.44,6.691,B,tarde
REG-00609,M06,11,3.425,49.28,63.28,3566.0,50.36,0,2.812,575.57,B07,1.1855433372609887,568.4,0,2025-06-02 06:00:00,771.41,6.412,B,manha
REG-00610,M01,6,2.694,41.02,54.98,1246.0,35.92,0,2.799,518.67,A12,-0.7551260758165749,499.32,0,2025-06-02 12:00:00,791.18,7.143369323901322,B,manha
REG-00611,M04,1,2.526,48.7,49.21,2194.0,48.37,1,1.132,499.5,A12,0.9443046778972468,499.56,0,2025-02-06 18:00:00,780.5222222222224,5.830678856575518,B,tarde
REG-00612,M05,14,3.892,44.92,51.46,3709.0,55.92,2,2.849,538.57,A12,-1.2540428643279284,545.38,0,2025-06-03 00:00:00,747.15,5.299,A,noite
REG-00613,M08,1,0.574,37.12,46.72,2779.0,43.24,0,1.753,516.3,C99,0.1275992327672556,504.3,0,2025-06-03 06:00:00,725.41,4.658,C,manha
REG-00614,M03,4,1.889,40.68,65.67,3797.0,41.71,2,2.765,554.8,A12,-0.2425167693359833,551.56,0,2025-03-06 12:00:00,781.31,6.275,A,noite
REG-00615,M02,1,1.492,41.42,37.98,3472.0,42.49,1,2.851,550.52,X00,0.0462794680073883,550.88,0,2025-06-03 18:00:00,772.2,6.006,B,tarde
REG-00616,M03,8,2.526,37.71,43.08,2179.0,50.1,2,1.886,555.08,X00,-0.9890342848495,539.9,0,2025-06-04 00:00:00,787.2944444444445,6.425,B,noite
REG-00617,M02,9,3.377,37.64,51.05,2598.0,34.66,0,1.458,513.34,X00,0.4368834560502014,506.9,0,2025-04-06 06:00:00,766.72,6.292,A,tarde
REG-00618,M05,5,1.497,48.78,74.37,4851.0,45.48,0,1.441,528.43,X00,1.5862872655147806,530.58,0,2025-06-04 12:00:00,749.05,5.557,A,tarde
REG-00619,M06,2,2.395,37.6,67.65,4840.0,46.9,1,1.581,554.23,X00,-0.9718568708163784,530.79,0,2025-06-04 18:00:00,757.04,5.04,A,tarde
REG-00620,M07,2,1.233,46.85,35.31,949.0,51.26,2,2.41,500.1,X00,0.189645521663223,505.4,0,2025-05-06 00:00:00,775.89,6.255257242929439,C,noite
REG-00621,M08,15,2.936,40.04,71.22,3762.0,57.99,0,2.235,530.27,X00,0.8558731210790134,523.12,0,2025-06-05 06:00:00,789.63,6.701,B,tarde
REG-00622,M01,13,3.085,41.88,71.19,2862.0,39.02,1,3.273,508.13,A12,-0.2967407281654502,515.51,0,2025-06-05 12:00:00,764.6800000000001,4.945,C,tarde
REG-00623,M02,15,3.307,44.53,54.67554680664917,805.0,43.26,2,3.752,542.84,C99,1.3603929215566573,532.69,0,2025-05-06 18:00:00,791.5,6.841,B,tarde
REG-00624,M03,8,1.839,39.31,24.74,3463.0,39.38,1,2.973,533.53,B07,-0.4296883414187151,530.69,0,2025-06-06 00:00:00,748.3722222222221,5.217,C,manha
REG-00625,M02,9,2.962,44.56,54.13,897.0,48.07,0,2.738,529.79,X00,-0.1162947031987949,512.27,0,2025-06-06 06:00:00,817.1722222222222,7.285,A,manha
